school_id,school_name,grade,state,head_branch,oper_state,jibun_addr,doro_addr,lat,lng,sido_name,gugun_name,dong
B000011947,신현고등학교,고등학교,공립,본교,운영,서울특별시 중랑구 상봉동 482,서울특별시 중랑구 봉화산로 174,37.6052493,127.09295,서울특별시,중랑구,상봉동
B000011948,중화고등학교,고등학교,공립,본교,운영,서울특별시 중랑구 중화동 21-4,서울특별시 중랑구 봉화산로27길 62,37.604813,127.0836541,서울특별시,중랑구,중화동
B000011949,송곡고등학교,고등학교,사립,본교,운영,서울특별시 중랑구 망우동 239-1,서울특별시 중랑구 양원역로 50,37.605847,127.1064637,서울특별시,중랑구,망우동
B000011950,송곡여자고등학교,고등학교,사립,본교,운영,서울특별시 중랑구 망우동 252-1,서울특별시 중랑구 양원역로 67,37.6066879,127.1051467,서울특별시,중랑구,망우동
B000011951,혜원여자고등학교,고등학교,사립,본교,운영,서울특별시 중랑구 망우동 519,서울특별시 중랑구 봉우재로58길 39,37.5932809,127.0970432,서울특별시,중랑구,망우동
B000011952,서울대학교사범대학부설고등학교,고등학교,국립,본교,운영,서울특별시 성북구 종암동 7-10,서울특별시 성북구 월곡로 6,37.5947238,127.0381187,서울특별시,성북구,종암동
B000011953,석관고등학교,고등학교,공립,본교,운영,서울특별시 성북구 석관동 77-1,서울특별시 성북구 한천로70길 30,37.6095882,127.0667165,서울특별시,성북구,석관동
B000011954,홍익대학교사범대학부속고등학교,고등학교,사립,본교,운영,서울특별시 성북구 성북동 151,서울특별시 성북구 성북로14가길 23,37.5936667,127.0028036,서울특별시,성북구,성북동
B000011955,고려대학교사범대학부속고등학교,고등학교,사립,본교,운영,서울특별시 성북구 정릉동 660,서울특별시 성북구 정릉로 161,37.6098005,127.001572,서울특별시,성북구,정릉동
B000011956,한성여자고등학교,고등학교,사립,본교,운영,서울특별시 성북구 삼선동2가 392-2,서울특별시 성북구 삼선교로16길 117,37.5830633,127.0117841,서울특별시,성북구,삼선동2가
B000011957,성신여자고등학교,고등학교,사립,본교,운영,서울특별시 성북구 돈암동 산11-269,서울특별시 성북구 동소문로26가길 80,37.5942881,127.0224064,서울특별시,성북구,돈암동
B000011958,혜화여자고등학교,고등학교,공립,본교,운영,서울특별시 강북구 수유동 468-43,서울특별시 강북구 인수봉로 127,37.6313093,127.0132139,서울특별시,강북구,수유동
B000011959,삼각산고등학교,고등학교,공립,본교,운영,서울특별시 강북구 미아동 812-4,서울특별시 강북구 삼양로19길 40,37.6162871,127.0201333,서울특별시,강북구,미아동
B000011960,창문여자고등학교,고등학교,사립,본교,운영,서울특별시 강북구 미아동 8-16,서울특별시 강북구 월계로 61,37.6134973,127.0363372,서울특별시,강북구,미아동
B000011961,영훈고등학교,고등학교,사립,본교,운영,서울특별시 강북구 미아동 471-2,서울특별시 강북구 도봉로13가길 19,37.6146817,127.0280938,서울특별시,강북구,미아동
B000011962,누원고등학교,고등학교,공립,본교,운영,서울특별시 도봉구 도봉동 646,서울특별시 도봉구 마들로 849,37.6855674,127.049933,서울특별시,도봉구,도봉동
B000011963,효문고등학교,고등학교,공립,본교,운영,서울특별시 도봉구 쌍문동 468,서울특별시 도봉구 우이천로 432,37.652698,127.0183988,서울특별시,도봉구,쌍문동
B000011964,자운고등학교,고등학교,공립,본교,운영,서울특별시 도봉구 창동 1,서울특별시 도봉구 노해로69길 150,37.6590207,127.0506763,서울특별시,도봉구,창동
B000011965,창동고등학교,고등학교,공립,본교,운영,서울특별시 도봉구 창동 694-10,서울특별시 도봉구 노해로62길 7,37.6510352,127.0388183,서울특별시,도봉구,창동
B000011966,정의여자고등학교,고등학교,사립,본교,운영,서울특별시 도봉구 쌍문동 150-1,서울특별시 도봉구 노해로49길 69,37.6533545,127.0324282,서울특별시,도봉구,쌍문동
B000011967,상계고등학교,고등학교,공립,본교,운영,서울특별시 노원구 상계동 738,서울특별시 노원구 노해로 432,37.652726,127.0554547,서울특별시,노원구,상계동
B000011968,불암고등학교,고등학교,공립,본교,운영,서울특별시 노원구 중계동 364-10,서울특별시 노원구 중계로 155,37.6491583,127.0803044,서울특별시,노원구,중계동
B000011969,노원고등학교,고등학교,공립,본교,운영,서울특별시 노원구 상계동 664,서울특별시 노원구 노원로 586,37.6618014,127.0540198,서울특별시,노원구,상계동
B000011970,월계고등학교,고등학교,공립,본교,운영,서울특별시 노원구 월계동 778,서울특별시 노원구 초안산로5길 66,37.6317325,127.0487142,서울특별시,노원구,월계동
B000011971,청원고등학교,고등학교,사립,본교,운영,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,37.6652533,127.0625319,서울특별시,노원구,상계동
B000011972,서라벌고등학교,고등학교,사립,본교,운영,서울특별시 노원구 중계동 313,서울특별시 노원구 한글비석로5길 18,37.6452582,127.0758403,서울특별시,노원구,중계동
B000011973,대진고등학교,고등학교,사립,본교,운영,서울특별시 노원구 하계동 55-5,서울특별시 노원구 공릉로62가길 47,37.6378051,127.076091,서울특별시,노원구,하계동
B000011974,재현고등학교,고등학교,사립,본교,운영,서울특별시 노원구 중계동 175,서울특별시 노원구 덕릉로82길 64,37.6612887,127.080798,서울특별시,노원구,중계동
B000011975,청원여자고등학교,고등학교,사립,본교,운영,서울특별시 노원구 상계동 641,서울특별시 노원구 한글비석로 506,37.6652533,127.0625319,서울특별시,노원구,상계동
B000011976,영신여자고등학교,고등학교,사립,본교,운영,서울특별시 노원구 중계동 118,서울특별시 노원구 중계로16나길 13,37.6524538,127.0832893,서울특별시,노원구,중계동
B000011977,혜성여자고등학교,고등학교,사립,본교,운영,서울특별시 노원구 하계동 산16-47,서울특별시 노원구 노원로16길 2,37.6405492,127.0736193,서울특별시,노원구,하계동
B000011978,용화여자고등학교,고등학교,사립,본교,운영,서울특별시 노원구 상계동 696,서울특별시 노원구 동일로 1461,37.6591325,127.0582791,서울특별시,노원구,상계동
B000011979,대진여자고등학교,고등학교,사립,본교,운영,서울특별시 노원구 중계동 514-2,서울특별시 노원구 공릉로 438,37.6461736,127.0671978,서울특별시,노원구,중계동
B000011980,한국삼육고등학교,고등학교,사립,본교,운영,서울특별시 노원구 공릉동 26-38,서울특별시 노원구 화랑로 815,37.6433583,127.1088514,서울특별시,노원구,공릉동
B000011981,염광고등학교,고등학교,사립,본교,운영,서울특별시 노원구 월계동 820,서울특별시 노원구 월계로45가길 9,37.6302582,127.0492435,서울특별시,노원구,월계동
B000011982,상명고등학교,고등학교,사립,본교,운영,서울특별시 노원구 중계동 515,서울특별시 노원구 덕릉로 553,37.649548,127.068044,서울특별시,노원구,중계동
B000011983,신도고등학교,고등학교,공립,본교,운영,서울특별시 은평구 진관동 242-38,서울특별시 은평구 통일로 961,37.6291341,126.9187475,서울특별시,은평구,진관동
B000011984,진관고등학교,고등학교,공립,본교,운영,서울특별시 은평구 진관동 17,서울특별시 은평구 진관4로 26,37.6433374,126.9243837,서울특별시,은평구,진관동
B000011985,은평고등학교,고등학교,공립,본교,운영,서울특별시 은평구 구산동 164,서울특별시 은평구 갈현로15길 51,37.6091514,126.9058084,서울특별시,은평구,구산동
B000011986,충암고등학교,고등학교,사립,본교,운영,서울특별시 은평구 응암동 272-113,서울특별시 은평구 가좌로5길 5,37.5846417,126.9218074,서울특별시,은평구,응암동
B000011987,숭실고등학교,고등학교,사립,본교,운영,서울특별시 은평구 신사동 300-88,서울특별시 은평구 은평터널로7길 6,37.5928732,126.9024048,서울특별시,은평구,신사동
B000011988,동명여자고등학교,고등학교,사립,본교,운영,서울특별시 은평구 대조동 91-20,서울특별시 은평구 통일로 793,37.6144774,126.9250428,서울특별시,은평구,대조동
B000011989,선일여자고등학교,고등학교,사립,본교,운영,서울특별시 은평구 갈현동 240-1,서울특별시 은평구 갈현로29길 27,37.6197164,126.9127997,서울특별시,은평구,갈현동
B000011990,예일여자고등학교,고등학교,사립,본교,운영,서울특별시 은평구 구산동 8-3,서울특별시 은평구 연서로 117,37.6096421,126.9160959,서울특별시,은평구,구산동
B000011991,선정고등학교,고등학교,사립,본교,운영,서울특별시 은평구 갈현동 227-5,서울특별시 은평구 서오릉로20길 19,37.6187044,126.9090313,서울특별시,은평구,갈현동
B000011992,인창고등학교,고등학교,사립,본교,운영,서울특별시 서대문구 충정로2가 70,서울특별시 서대문구 경기대로 65,37.5648835,126.9640244,서울특별시,서대문구,충정로2가
B000011993,한성고등학교,고등학교,사립,본교,운영,서울특별시 서대문구 북아현동 170-1,서울특별시 서대문구 북아현로1길 24,37.5590958,126.9544615,서울특별시,서대문구,북아현동
B000011994,중앙여자고등학교,고등학교,사립,본교,운영,서울특별시 서대문구 북아현동 190-1,서울특별시 서대문구 북아현로11가길 7,37.5631498,126.9532093,서울특별시,서대문구,북아현동
B000011995,명지고등학교,고등학교,사립,본교,운영,서울특별시 서대문구 홍은동 361-30,서울특별시 서대문구 명지2길 56,37.5849118,126.9270922,서울특별시,서대문구,홍은동
B000011996,광성고등학교,고등학교,사립,본교,운영,서울특별시 마포구 신수동 91-20,서울특별시 마포구 신수로8길 20,37.5486969,126.9359678,서울특별시,마포구,신수동
B000011997,경성고등학교,고등학교,사립,본교,운영,서울특별시 마포구 연남동 369-1,서울특별시 마포구 성미산로 111,37.5635098,126.9191674,서울특별시,마포구,연남동
B000011998,홍익대학교사범대학부속여자고등학교,고등학교,사립,본교,운영,서울특별시 마포구 성산동 산11-60,서울특별시 마포구 성미산로 51,37.5596457,126.9132093,서울특별시,마포구,성산동
B000011999,금옥여자고등학교,고등학교,공립,본교,운영,서울특별시 양천구 신정동 729,서울특별시 양천구 신정로 213,37.5109638,126.8439724,서울특별시,양천구,신정동
B000012000,신목고등학교,고등학교,공립,본교,운영,서울특별시 양천구 신정동 330-3,서울특별시 양천구 안양천로 739,37.5129093,126.8736074,서울특별시,양천구,신정동
B000012001,신서고등학교,고등학교,공립,본교,운영,서울특별시 양천구 신정동 984-1,서울특별시 양천구 은행정로 42,37.5239153,126.8602083,서울특별시,양천구,신정동
B000012002,강서고등학교,고등학교,사립,본교,운영,서울특별시 양천구 목동 735,서울특별시 양천구 목동중앙남로 27,37.5363159,126.86577,서울특별시,양천구,목동
B000012003,광영고등학교,고등학교,사립,본교,운영,서울특별시 양천구 신월동 43-3,서울특별시 양천구 남부순환로30길 17,37.537197,126.8232754,서울특별시,양천구,신월동
B000012004,양천고등학교,고등학교,사립,본교,운영,서울특별시 양천구 신정동 산109-1,서울특별시 양천구 신정로14길 13,37.5083201,126.8452039,서울특별시,양천구,신정동
B000012005,진명여자고등학교,고등학교,사립,본교,운영,서울특별시 양천구 목동 927-6,서울특별시 양천구 목동로 170,37.524048,126.8658553,서울특별시,양천구,목동
B000012006,목동고등학교,고등학교,사립,본교,운영,서울특별시 양천구 신정동 325-8,서울특별시 양천구 목동동로2길 68,37.5092145,126.860143,서울특별시,양천구,신정동
B000012007,광영여자고등학교,고등학교,사립,본교,운영,서울특별시 양천구 신월동 43-3,서울특별시 양천구 남부순환로30길 17,37.537197,126.8232464,서울특별시,양천구,신월동
B000012008,백암고등학교,고등학교,사립,본교,운영,서울특별시 양천구 신정동 733,서울특별시 양천구 신정로13길 16,37.5109017,126.8433301,서울특별시,양천구,신정동
B000012009,공항고등학교,고등학교,공립,본교,운영,서울특별시 강서구 방화동 648-1,서울특별시 강서구 개화동로 495,37.5692928,126.8063246,서울특별시,강서구,방화동
B000012010,수명고등학교,고등학교,공립,본교,운영,서울특별시 강서구 내발산동 758,서울특별시 강서구 수명로2길 15,37.5497628,126.8247667,서울특별시,강서구,내발산동
B000012011,세현고등학교,고등학교,공립,본교,운영,서울특별시 강서구 가양동 1491,서울특별시 강서구 허준로 227,37.5604314,126.8636216,서울특별시,강서구,가양동
B000012012,대일고등학교,고등학교,사립,본교,운영,서울특별시 강서구 등촌동 산88,서울특별시 강서구 등촌로 105,37.5394883,126.8634018,서울특별시,강서구,등촌동
B000012013,마포고등학교,고등학교,사립,본교,운영,서울특별시 강서구 등촌동 82-1,서울특별시 강서구 화곡로 403,37.5599899,126.8531328,서울특별시,강서구,등촌동
B000012014,화곡고등학교,고등학교,사립,본교,운영,서울특별시 강서구 내발산동 산48-3,서울특별시 강서구 강서로45길 69,37.5479346,126.8315381,서울특별시,강서구,내발산동
B000012015,명덕고등학교,고등학교,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,37.5532299,126.8348171,서울특별시,강서구,내발산동
B000012016,동양고등학교,고등학교,사립,본교,운영,서울특별시 강서구 가양동 1464,서울특별시 강서구 허준로 50,37.569021,126.8470796,서울특별시,강서구,가양동
B000012017,영일고등학교,고등학교,사립,본교,운영,서울특별시 강서구 등촌동 525,서울특별시 강서구 등촌로51가길 26,37.5472858,126.8620613,서울특별시,강서구,등촌동
B000012018,경복여자고등학교,고등학교,사립,본교,운영,서울특별시 강서구 등촌동 131,서울특별시 강서구 화곡로63길 40,37.5578208,126.8505974,서울특별시,강서구,등촌동
B000012019,덕원여자고등학교,고등학교,사립,본교,운영,서울특별시 강서구 내발산동 산59-2,서울특별시 강서구 강서로45길 91-44,37.5486229,126.8290243,서울특별시,강서구,내발산동
B000012020,명덕여자고등학교,고등학교,사립,본교,운영,서울특별시 강서구 내발산동 169-1,서울특별시 강서구 강서로47길 34-10,37.5532299,126.8348171,서울특별시,강서구,내발산동
B000012021,한서고등학교,고등학교,사립,본교,운영,서울특별시 강서구 방화동 478-34,서울특별시 강서구 양천로11길 47,37.5747918,126.8081443,서울특별시,강서구,방화동
B000012022,한광고등학교,고등학교,사립,본교,운영,서울특별시 강서구 화곡동 488-2,서울특별시 강서구 등촌로13길 110,37.538844,126.857922,서울특별시,강서구,화곡동
B000012023,경인고등학교,고등학교,공립,본교,운영,서울특별시 구로구 고척동 66-28,서울특별시 구로구 경인로46길 31,37.4959939,126.8654306,서울특별시,구로구,고척동
B000012024,구로고등학교,고등학교,공립,본교,운영,서울특별시 구로구 구로동 105-1,서울특별시 구로구 가마산로27길 45,37.4988415,126.8903093,서울특별시,구로구,구로동
B000012025,구일고등학교,고등학교,공립,본교,운영,서울특별시 구로구 구로동 685-194,서울특별시 구로구 구일로 90-51,37.4935064,126.8746171,서울특별시,구로구,구로동
B000012026,신도림고등학교,고등학교,공립,본교,운영,서울특별시 구로구 신도림동 270-2,서울특별시 구로구 경인로67길 159,37.5140642,126.8820842,서울특별시,구로구,신도림동
B000012027,오류고등학교,고등학교,사립,본교,운영,서울특별시 구로구 궁동 110-1,서울특별시 구로구 오리로21길 2,37.500089,126.8273934,서울특별시,구로구,궁동
B000012028,독산고등학교,고등학교,공립,본교,운영,서울특별시 금천구 독산동 907-34,서울특별시 금천구 문성로 64,37.4762184,126.9109732,서울특별시,금천구,독산동
B000012029,문일고등학교,고등학교,사립,본교,운영,서울특별시 금천구 시흥동 559-1,서울특별시 금천구 시흥대로47길 45,37.4503313,126.8985127,서울특별시,금천구,시흥동
B000012030,동일여자고등학교,고등학교,사립,본교,운영,서울특별시 금천구 시흥동 산100-4,서울특별시 금천구 탑골로10길 45,37.4516719,126.9168874,서울특별시,금천구,시흥동
B000012031,여의도고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 여의도동 30-1,서울특별시 영등포구 국제금융로7길 37,37.5250501,126.9342187,서울특별시,영등포구,여의도동
B000012032,영등포여자고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 신길동 184-3,서울특별시 영등포구 영등포로62길 13,37.5153902,126.9153554,서울특별시,영등포구,신길동
B000012033,여의도여자고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 여의도동 40-2,서울특별시 영등포구 국제금융로7가길 13,37.5228882,126.9350894,서울특별시,영등포구,여의도동
B000012034,관악고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 양평동2가 12-1,서울특별시 영등포구 영등포로6길 26,37.521792,126.8829505,서울특별시,영등포구,양평동2가
B000012035,영신고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 신길동 4656-2,서울특별시 영등포구 대방천로14길 18,37.4981011,126.9097387,서울특별시,영등포구,신길동
B000012036,선유고등학교,고등학교,공립,본교,운영,서울특별시 영등포구 양평동4가 10,서울특별시 영등포구 선유로 227,37.5339019,126.8948515,서울특별시,영등포구,양평동4가
B000012037,영등포고등학교,고등학교,공립,본교,운영,서울특별시 동작구 대방동 13-2,서울특별시 동작구 등용로8길 5,37.5090558,126.9347349,서울특별시,동작구,대방동
B000012038,수도여자고등학교,고등학교,공립,본교,운영,서울특별시 동작구 신대방동 470-13,서울특별시 동작구 여의대방로10길 73,37.4927998,126.914906,서울특별시,동작구,신대방동
B000012039,동작고등학교,고등학교,공립,본교,운영,서울특별시 동작구 사당동 236-23,서울특별시 동작구 솔밭로 51,37.4826007,126.965086,서울특별시,동작구,사당동
B000012040,성남고등학교,고등학교,사립,본교,운영,서울특별시 동작구 대방동 375-1,서울특별시 동작구 대방동길 74,37.5052812,126.9266132,서울특별시,동작구,대방동
B000012041,숭의여자고등학교,고등학교,사립,본교,운영,서울특별시 동작구 대방동 20-114,서울특별시 동작구 여의대방로36길 79,37.5073623,126.9292442,서울특별시,동작구,대방동
B000012042,구암고등학교,고등학교,공립,본교,운영,서울특별시 관악구 봉천동 1712-25,서울특별시 관악구 성현로 57,37.4924413,126.9496259,서울특별시,관악구,봉천동
B000012043,신림고등학교,고등학교,공립,본교,운영,서울특별시 관악구 신림동 1566-42,서울특별시 관악구 문성로 119,37.4792105,126.9169655,서울특별시,관악구,신림동
B000012044,인헌고등학교,고등학교,공립,본교,운영,서울특별시 관악구 봉천동 174-5,서울특별시 관악구 인헌9길 74,37.472309,126.9704855,서울특별시,관악구,봉천동
B000012045,삼성고등학교,고등학교,공립,본교,운영,서울특별시 관악구 신림동 222,서울특별시 관악구 신림로 41,37.4691385,126.9436438,서울특별시,관악구,신림동
B000012046,남강고등학교,고등학교,사립,본교,운영,서울특별시 관악구 신림동 627-1,서울특별시 관악구 난곡로34길 80,37.4713732,126.9246161,서울특별시,관악구,신림동
B000012047,성보고등학교,고등학교,사립,본교,운영,서울특별시 관악구 신림동 1690,서울특별시 관악구 남부순환로156길 39,37.4807269,126.9209571,서울특별시,관악구,신림동
B000012048,서울문영여자고등학교,고등학교,사립,본교,운영,서울특별시 관악구 봉천동 1695,서울특별시 관악구 관악로 85,37.4729044,126.9509187,서울특별시,관악구,봉천동
B000012049,서울미술고등학교,고등학교,사립,본교,운영,서울특별시 관악구 봉천동 1690-133,서울특별시 관악구 남부순환로247길 26,37.4766977,126.9667484,서울특별시,관악구,봉천동
B000012050,광신고등학교,고등학교,사립,본교,운영,서울특별시 관악구 신림동 산87-6,서울특별시 관악구 광신길 141,37.4644759,126.9259388,서울특별시,관악구,신림동
B000012051,영락고등학교,고등학교,사립,본교,운영,서울특별시 관악구 봉천동 1558-1,서울특별시 관악구 청룡16길 25,37.4764515,126.9444633,서울특별시,관악구,봉천동
B000012052,서울고등학교,고등학교,공립,본교,운영,서울특별시 서초구 서초동 1526-1,서울특별시 서초구 효령로 197,37.4842924,127.0049025,서울특별시,서초구,서초동
B000012053,반포고등학교,고등학교,공립,본교,운영,서울특별시 서초구 반포동 30-19,서울특별시 서초구 고무래로 71,37.5027044,127.0165603,서울특별시,서초구,반포동
B000012054,양재고등학교,고등학교,공립,본교,운영,서울특별시 서초구 서초동 1376-4,서울특별시 서초구 남부순환로346길 9,37.4824213,127.0320783,서울특별시,서초구,서초동
B000012055,서초고등학교,고등학교,공립,본교,운영,서울특별시 서초구 서초동 1504,서울특별시 서초구 반포대로27길 29,37.489612,127.0053778,서울특별시,서초구,서초동
B000012056,언남고등학교,고등학교,공립,본교,운영,서울특별시 서초구 양재동 309,서울특별시 서초구 동산로13길 35,37.4723301,127.0430034,서울특별시,서초구,양재동
B000012057,상문고등학교,고등학교,사립,본교,운영,서울특별시 서초구 방배동 1000-2,서울특별시 서초구 명달로 45,37.479755,127.0039164,서울특별시,서초구,방배동
B000012058,서문여자고등학교,고등학교,사립,본교,운영,서울특별시 서초구 방배동 1514,서울특별시 서초구 동광로12길 84,37.4889191,126.9845452,서울특별시,서초구,방배동
B000012059,동덕여자고등학교,고등학교,사립,본교,운영,서울특별시 서초구 방배동 산82,서울특별시 서초구 효령로2길 123-5,37.4758367,126.9919958,서울특별시,서초구,방배동
B000012060,경기고등학교,고등학교,공립,본교,운영,서울특별시 강남구 삼성동 74-4,서울특별시 강남구 영동대로 643,37.517566,127.0560739,서울특별시,강남구,삼성동
B000012061,경기여자고등학교,고등학교,공립,본교,운영,서울특별시 강남구 개포동 152,서울특별시 강남구 삼성로 29,37.4869162,127.0654539,서울특별시,강남구,개포동
B000012062,개포고등학교,고등학교,공립,본교,운영,서울특별시 강남구 개포동 173,서울특별시 강남구 개포로 402,37.4849529,127.0594054,서울특별시,강남구,개포동
B000012063,압구정고등학교,고등학교,공립,본교,운영,서울특별시 강남구 압구정동 470,서울특별시 강남구 압구정로39길 20,37.531133,127.0327101,서울특별시,강남구,압구정동
B000012064,청담고등학교,고등학교,공립,본교,운영,서울특별시 강남구 압구정동 526,서울특별시 강남구 압구정로 419,37.5280012,127.0437006,서울특별시,강남구,압구정동
B000012065,영동고등학교,고등학교,사립,본교,운영,서울특별시 강남구 청담동 23-4,서울특별시 강남구 선릉로 742,37.5213878,127.0437374,서울특별시,강남구,청담동
B000012066,중산고등학교,고등학교,사립,본교,운영,서울특별시 강남구 일원동 714,서울특별시 강남구 일원로14길 22,37.4857421,127.0814271,서울특별시,강남구,일원동
B000012067,단국대학교사범대학부속고등학교,고등학교,사립,본교,운영,서울특별시 강남구 대치동 1013-3,서울특별시 강남구 도곡로64길 21,37.4955055,127.0567133,서울특별시,강남구,대치동
B000012068,숙명여자고등학교,고등학교,사립,본교,운영,서울특별시 강남구 도곡동 91,서울특별시 강남구 남부순환로 2807,37.4914745,127.0526124,서울특별시,강남구,도곡동
B000012069,은광여자고등학교,고등학교,사립,본교,운영,서울특별시 강남구 도곡동 938-10,서울특별시 강남구 남부순환로359길 36,37.4883779,127.0352333,서울특별시,강남구,도곡동
B000012070,진선여자고등학교,고등학교,사립,본교,운영,서울특별시 강남구 역삼동 713,서울특별시 강남구 선릉로85길 27,37.5023028,127.0482862,서울특별시,강남구,역삼동
B000012071,서울세종고등학교,고등학교,사립,본교,운영,서울특별시 강남구 수서동 711,서울특별시 강남구 광평로51길 36,37.4903891,127.1027988,서울특별시,강남구,수서동
B000012072,중앙대학교사범대학부속고등학교,고등학교,사립,본교,운영,서울특별시 강남구 도곡동 산21,서울특별시 강남구 선릉로 207,37.4919072,127.0521106,서울특별시,강남구,도곡동
B000012073,잠일고등학교,고등학교,공립,본교,운영,서울특별시 송파구 잠실동 19-2,서울특별시 송파구 백제고분로 21,37.5145195,127.0825533,서울특별시,송파구,잠실동
B000012074,잠실고등학교,고등학교,공립,본교,운영,서울특별시 송파구 신천동 17-1,서울특별시 송파구 올림픽로33길 71,37.5229301,127.1065132,서울특별시,송파구,신천동
B000012075,창덕여자고등학교,고등학교,공립,본교,운영,서울특별시 송파구 방이동 89-6,서울특별시 송파구 양재대로 1240,37.5162418,127.1402751,서울특별시,송파구,방이동
B000012076,방산고등학교,고등학교,공립,본교,운영,서울특별시 송파구 방이동 220-5,서울특별시 송파구 오금로27길 18,37.5083132,127.1204675,서울특별시,송파구,방이동
B000012077,문정고등학교,고등학교,공립,본교,운영,서울특별시 송파구 문정동 90,서울특별시 송파구 송이로34길 62,37.4851797,127.1266941,서울특별시,송파구,문정동
B000012078,가락고등학교,고등학교,공립,본교,운영,서울특별시 송파구 송파동 172,서울특별시 송파구 송이로 42,37.5010768,127.1164252,서울특별시,송파구,송파동
B000012079,오금고등학교,고등학교,공립,본교,운영,서울특별시 송파구 오금동 34-3,서울특별시 송파구 중대로 247,37.5045308,127.1289706,서울특별시,송파구,오금동
B000012080,잠신고등학교,고등학교,공립,본교,운영,서울특별시 송파구 잠실동 22-2,서울특별시 송파구 잠실로 24,37.5147027,127.0882815,서울특별시,송파구,잠실동
B000012081,문현고등학교,고등학교,공립,본교,운영,서울특별시 송파구 장지동 838,서울특별시 송파구 충민로 115,37.4813139,127.1287634,서울특별시,송파구,장지동
B000012082,보성고등학교,고등학교,사립,본교,운영,서울특별시 송파구 방이동 89-22,서울특별시 송파구 양재대로 1278,37.520089,127.1357303,서울특별시,송파구,방이동
B000012083,배명고등학교,고등학교,사립,본교,운영,서울특별시 송파구 삼전동 172-1,서울특별시 송파구 삼학사로 11,37.4976895,127.0958111,서울특별시,송파구,삼전동
B000012084,잠실여자고등학교,고등학교,사립,본교,운영,서울특별시 송파구 송파동 99-2,서울특별시 송파구 송파대로38길 8,37.5019724,127.1145266,서울특별시,송파구,송파동
B000012085,정신여자고등학교,고등학교,사립,본교,운영,서울특별시 송파구 잠실동 50-4,서울특별시 송파구 올림픽로4길 16,37.5094544,127.0738478,서울특별시,송파구,잠실동
B000012086,영파여자고등학교,고등학교,사립,본교,운영,서울특별시 송파구 풍납동 501,서울특별시 송파구 올림픽로 565,37.5327347,127.1197418,서울특별시,송파구,풍납동
B000012087,영동일고등학교,고등학교,사립,본교,운영,서울특별시 송파구 잠실동 35-1,서울특별시 송파구 석촌호수로 93,37.5100345,127.0898685,서울특별시,송파구,잠실동
B000012088,명일여자고등학교,고등학교,공립,본교,운영,서울특별시 강동구 명일동 40,서울특별시 강동구 명일로 350,37.5497764,127.1495812,서울특별시,강동구,명일동
B000012089,둔촌고등학교,고등학교,공립,본교,운영,서울특별시 강동구 둔촌동 79-3,서울특별시 강동구 명일로 140,37.531432,127.1438107,서울특별시,강동구,둔촌동
B000012090,강일고등학교,고등학교,공립,본교,운영,서울특별시 강동구 강일동 685-1,서울특별시 강동구 아리수로98길 40,37.5638287,127.1779057,서울특별시,강동구,강일동
B000012091,선사고등학교,고등학교,공립,본교,운영,서울특별시 강동구 암사동 448,서울특별시 강동구 고덕로25길 17,37.5563163,127.1357998,서울특별시,강동구,암사동
B000012092,동북고등학교,고등학교,사립,본교,운영,서울특별시 강동구 둔촌동 180-2,서울특별시 강동구 강동대로 305,37.5197185,127.1412227,서울특별시,강동구,둔촌동
B000012093,상일여자고등학교,고등학교,사립,본교,운영,서울특별시 강동구 상일동 189,서울특별시 강동구 천호대로219길 61,37.5479537,127.1702183,서울특별시,강동구,상일동
B000012094,광문고등학교,고등학교,사립,본교,운영,서울특별시 강동구 고덕동 295,서울특별시 강동구 동남로 968,37.5604614,127.1585483,서울특별시,강동구,고덕동
B000012095,강동고등학교,고등학교,사립,본교,운영,서울특별시 강동구 상일동 267,서울특별시 강동구 구천면로 572,37.5499168,127.1606671,서울특별시,강동구,상일동
B000012096,한영고등학교,고등학교,사립,본교,운영,서울특별시 강동구 상일동 166,서울특별시 강동구 동남로 832,37.5491315,127.157773,서울특별시,강동구,상일동
B000013446,동성고등학교,고등학교,사립,본교,운영,서울특별시 종로구 혜화동 90-7,서울특별시 종로구 대학로 156,37.5849703,127.0030619,서울특별시,종로구,혜화동
B000013447,중앙고등학교,고등학교,사립,본교,운영,서울특별시 종로구 계동 1,서울특별시 종로구 창덕궁길 164,37.5837876,126.9874738,서울특별시,종로구,계동
B000013448,성동고등학교,고등학교,공립,본교,운영,서울특별시 중구 신당동 161,서울특별시 중구 퇴계로90길 17,37.5641164,127.0223883,서울특별시,중구,신당동
B000013449,이화여자고등학교,고등학교,사립,본교,운영,서울특별시 중구 순화동 1-1,서울특별시 중구 통일로4길 30,37.5655771,126.9696428,서울특별시,중구,순화동
B000013450,중경고등학교,고등학교,공립,본교,운영,서울특별시 용산구 이촌동 300-302,서울특별시 용산구 이촌로84길 34,37.5176813,126.9756393,서울특별시,용산구,이촌동
